Entity,Code,Year,Oil (tWh),Gas (tWh),Coal (tWh),Nuclear (tWh),Hydropower (tWh),Other renewables (tWh)
Europe & Eurasia,,1980,13959.79345,6632.465002,9811.94926,821.4509769,1710.746507,28.71697179
Europe & Eurasia,,1981,13379.65879,6829.346506,9687.353642,1074.397978,1733.708431,28.64742934
Europe & Eurasia,,1982,12928.50399,7096.657797,9779.628797,1194.814215,1691.840131,26.26742369
Europe & Eurasia,,1983,12648.27822,7516.378557,9870.811855,1390.191812,1742.888483,27.04934778
Europe & Eurasia,,1984,12687.60659,8079.700106,9823.289176,1762.043572,1819.191902,28.1573366
Europe & Eurasia,,1985,12652.79578,8637.715389,10015.85824,2106.078144,1842.893464,29.36532326
Europe & Eurasia,,1986,12968.2114,8863.424037,10055.45697,2228.985149,1799.025115,35.50636752
Europe & Eurasia,,1987,13022.00436,9304.93527,10171.37819,2363.585811,1921.588284,35.28710867
Europe & Eurasia,,1988,13071.587,9595.507214,9991.937423,2594.941318,2042.140109,37.71528922
Europe & Eurasia,,1989,13061.56568,9850.384367,9815.055949,2696.778163,1828.968338,37.63886001
Europe & Eurasia,,1990,13125.47208,10205.20316,9281.13676,2664.513573,1881.444868,51.56362733
Europe & Eurasia,,1991,12914.48115,10364.51426,8659.202402,2733.016257,1916.497639,54.45813136
Europe & Eurasia,,1992,12537.67942,9927.510142,8164.837215,2748.800038,1970.0334,59.56545701
Europe & Eurasia,,1993,11633.83682,9892.833878,7531.841193,2843.571972,2045.043021,67.31761964
Europe & Eurasia,,1994,11188.65688,9450.082852,7034.585318,2764.664588,2071.347886,72.2149523
Europe & Eurasia,,1995,11040.20264,9549.555481,6788.585265,2834.038087,2078.012863,81.54598832
Europe & Eurasia,,1996,10920.16654,10032.11503,6627.003944,3010.088374,1973.730596,87.44741372
Europe & Eurasia,,1997,10946.47229,9636.696177,6423.367208,3034.085639,2027.768723,104.3752512
Europe & Eurasia,,1998,11057.21023,9879.39288,6172.041649,2998.747318,2102.614175,125.2933695
Europe & Eurasia,,1999,10966.21572,10113.85977,5911.622631,3059.891257,2132.929184,143.4517802
Europe & Eurasia,,2000,10851.42101,10305.40351,6084.735866,3109.169724,2199.365037,174.2172944
Europe & Eurasia,,2001,11012.93672,10546.95557,6074.406751,3213.152983,2196.402448,193.1502842
Europe & Eurasia,,2002,10935.09427,10622.46674,6077.363618,3261.695976,2046.087396,234.4209392
Europe & Eurasia,,2003,11087.93381,10936.96214,6283.749594,3311.146022,1944.447989,276.5281023
Europe & Eurasia,,2004,11177.92437,11180.2563,6188.991149,3347.84538,2102.337593,345.4820236
Europe & Eurasia,,2005,11234.90661,11431.66545,5991.608134,3316.740884,2104.726845,405.6528902
Europe & Eurasia,,2006,11374.56652,11668.65877,6237.331773,3334.830003,2077.53966,470.2130252
Europe & Eurasia,,2007,11194.59522,11762.89405,6282.412831,3206.487418,2090.810365,558.9958345
Europe & Eurasia,,2008,11173.9212,11850.26403,6144.404923,3212.216032,2134.033661,632.982646
Europe & Eurasia,,2009,10659.15218,10899.26893,5533.149046,3080.970885,2142.293991,712.2224053
Europe & Eurasia,,2010,10610.56712,11706.04488,5727.875307,3171.069929,2298.484986,825.1910389
Europe & Eurasia,,2011,10510.57302,11438.60675,5988.355067,3156.445092,2076.885657,996.7010873
Europe & Eurasia,,2012,10258.88407,11241.92572,6141.394137,3100.995314,2225.429825,1180.371714
Europe & Eurasia,,2013,10051.34986,11036.69749,5908.678617,3057.423626,2353.016002,1326.746772
Europe & Eurasia,,2014,9987.933459,10525.40155,5666.89116,3094.531381,2294.934242,1439.949353
Europe & Eurasia,,2015,10069.95248,10574.03007,5481.671394,3069.735974,2264.064841,1646.629423
Europe & Eurasia,,2016,10288.19348,10780.37139,5251.691322,3002.836547,2346.560531,1675.244093
European Union,,1965,4659.96655,396.8340404,5923.001603,52.42804,570.6175915,7.713157895
European Union,,1966,5106.41899,447.8656408,5676.826066,68.80723947,620.3068176,10.57105263
European Union,,1967,5525.6456,534.6698795,5507.208758,81.72714842,599.1856572,11.45789474
European Union,,1968,6063.5331,686.6040493,5587.422853,90.90941632,607.8167908,12.78684211
European Union,,1969,6777.68488,882.5321817,5660.977193,111.5081847,596.2755867,14.02105263
European Union,,1970,7508.424262,1107.11657,5556.433003,112.8360574,632.117328,18.44543674
European Union,,1971,7841.510253,1357.866812,5302.770303,130.51093,625.8043497,18.75223849
European Union,,1972,8397.933996,1646.44776,5114.997192,168.0310358,653.3205305,18.45511589
European Union,,1973,8987.965543,1868.914338,5192.002384,179.0087311,651.6805673,19.77418747
European Union,,1974,8443.492136,2112.375726,5133.936913,210.32849,704.2301229,20.84291895
European Union,,1975,8113.925186,2266.146385,5000.146247,284.7619142,707.1640471,22.11998706
European Union,,1976,8659.800007,2465.413523,5235.381501,336.8171789,621.5837378,22.17785587
European Union,,1977,8539.46649,2577.605116,5221.042435,403.5021675,821.6211521,23.11096137
European Union,,1978,8835.148531,2676.583655,5307.293884,454.3059153,801.2345855,24.31540547
European Union,,1979,9052.819983,2821.970721,5529.900632,506.3460443,840.9607197,24.75086314
European Union,,1980,8420.100868,2809.066793,5639.379298,591.0025269,798.2906466,27.786256
European Union,,1981,7832.913951,2781.301373,5514.312755,806.3846276,788.194468,26.88655303
European Union,,1982,7412.55845,2720.831252,5532.140814,886.7355152,776.2806876,24.82277106
European Union,,1983,7168.138248,2823.331972,5580.590348,1047.792982,793.1445381,25.55536357
European Union,,1984,7220.436494,2959.128339,5536.944351,1326.186062,805.0897746,26.67224976
European Union,,1985,7316.856618,3105.799366,5857.600109,1620.536194,816.7067469,27.92523642
European Union,,1986,7528.06538,3150.850385,5786.645696,1762.443053,777.1779684,33.55915962
European Union,,1987,7534.563154,3305.473165,5852.930277,1818.951673,850.4321968,33.11859288
European Union,,1988,7615.000049,3264.131597,5763.569339,1967.158019,895.6451138,35.46789975
European Union,,1989,7653.132504,3361.842723,5746.711423,2086.880291,733.7155353,35.32804948
European Union,,1990,7757.135662,3460.765991,5319.603259,2090.421883,768.2823861,48.92673232
European Union,,1991,7784.735155,3578.402949,5058.114546,2157.633637,803.3299349,51.79038082
European Union,,1992,7828.602963,3476.893488,4705.507002,2176.883158,837.5892381,56.86414305
European Union,,1993,7741.399574,3619.110497,4426.184645,2269.201162,856.4778644,64.50777839
European Union,,1994,7769.019385,3605.60191,4301.224772,2260.841358,882.5842784,69.1596191
European Union,,1995,7915.520774,3894.276552,4226.837545,2320.329357,879.1774791,77.85621631
European Union,,1996,8075.811264,4284.596599,4196.63295,2441.230184,874.4536136,83.5653441
European Union,,1997,8125.270347,4219.569046,4046.328012,2468.088429,901.8529791,100.1268937
European Union,,1998,8310.501433,4348.443646,3867.245608,2454.312128,938.4871933,119.9915167
European Union,,1999,8252.064633,4499.71417,3643.51333,2483.427047,939.5269082,136.7814166
European Union,,2000,8167.302546,4616.066615,3732.957023,2487.571236,971.3952138,166.4872165
European Union,,2001,8284.12632,4735.969943,3744.767802,2576.916622,1007.974767,184.7480816
European Union,,2002,8233.331218,4746.384114,3731.450879,2606.4019,852.2205571,225.9814058
European Union,,2003,8289.311915,4949.871976,3861.807195,2628.443897,815.3111323,266.9289828
European Union,,2004,8370.162437,5075.811958,3789.458143,2661.800877,867.8731202,335.1815174
European Union,,2005,8439.011263,5195.89219,3681.207907,2626.478434,821.9741397,394.0850285
European Union,,2006,8458.382835,5129.971418,3805.17478,2605.844477,831.5634373,454.8297509
European Union,,2007,8277.733158,5055.757318,3818.782024,2461.947155,830.1078128,538.5747935
European Union,,2008,8230.063575,5180.394529,3530.982114,2467.757694,877.2081618,609.7522928
European Union,,2009,7793.100965,4843.727369,3109.559255,2353.355137,884.7664901,685.354608
European Union,,2010,7733.768904,5211.292974,3258.436428,2411.839984,995.981943,793.2414197
European Union,,2011,7495.085171,4707.031024,3350.802189,2386.072558,826.5515946,957.4296518
European Union,,2012,7196.065315,4590.468513,3422.669964,2322.641588,887.3261018,1132.859413
European Union,,2013,6998.090992,4513.339407,3348.879996,2308.146521,976.1312773,1268.8067
European Union,,2014,6870.796201,4009.065455,3121.576179,2306.711658,985.574689,1372.649961
European Union,,2015,6984.480404,4177.712918,3037.160687,2256.195732,897.4970025,1565.307178
European Union,,2016,7132.47586,4488.17721,2773.006386,2210.074307,915.253267,1577.430556
Finland,FIN,1965,66.53523,0,20.25982053,0,24.61456672,0
Finland,FIN,1966,80.51449,0,18.80453537,0,27.317916,0
Finland,FIN,1967,84.30587,0,18.09189549,0,30.60340245,0
Finland,FIN,1968,95.64512,0,21.78861892,0,27.60233918,0
Finland,FIN,1969,111.21769,0,26.13805284,0,23.01435407,0
Finland,FIN,1970,125.17369,0,26.44333333,0,25.06379585,0
Finland,FIN,1971,129.53494,0,23.44416667,0,28.10738969,0
Finland,FIN,1972,137.98995,0,26.03361111,0,27.31525784,0
Finland,FIN,1973,154.35336,0,28.91916667,0,27.84157363,0
Finland,FIN,1974,134.45443,4.444444444,29.47277778,0,33.42902711,0
Finland,FIN,1975,138.89709,7.355,26.70361111,0,32.1291866,0
Finland,FIN,1976,149.16638,8.618333333,36.01861111,0,24.95215311,0
Finland,FIN,1977,145.45641,8.765,36.33055556,6.952908587,32.05741627,0
Finland,FIN,1978,145.89835,9.543333333,49.00388889,8.529085873,25.78681552,0
Finland,FIN,1979,154.70226,9.509444444,47.22277778,17.61772853,28.60712387,0
Finland,FIN,1980,148.79422,8.945555556,53.60916667,18.35180055,26.88729399,0
Finland,FIN,1981,142.47913,7.118055556,32.91527778,38.32409972,35.93301435,0
Finland,FIN,1982,131.58182,6.723333333,36.52861111,43.83933518,34.44444444,0
Finland,FIN,1983,122.16152,6.520277778,39.69444444,46.30747922,35.73896863,0
Finland,FIN,1984,123.83624,7.467777778,45.72666667,49.30470914,34.86177565,0
Finland,FIN,1985,125.06902,9.475555556,57.98055556,49.80609418,32.45879851,0
Finland,FIN,1986,130.8375,11.47222222,53.01027778,49.85595568,32.60499734,0
Finland,FIN,1987,130.06992,15.17222222,59.39305556,51.34072022,36.30515683,0
Finland,FIN,1988,128.31379,16.32,59.455,51.09972299,35.16480595,0
Finland,FIN,1989,128.05793,21.4,58.16111111,49.88919668,34.29027113,0
Finland,FIN,1990,131.46552,25.21,61.2425,50.21606648,28.58054226,12.32686981
Finland,FIN,1991,130.24437,26.57,61.17777778,50.98891967,34.73152578,12.69930748
Finland,FIN,1992,128.45335,27.59,55.68,50.33240997,39.75810739,12.50734072
Finland,FIN,1993,123.58038,28.51,63.6775,52.07756233,35.45720362,15.12590028
Finland,FIN,1994,128.79062,31.47,77.55666667,50.7700831,30.99946837,16.41578947
Finland,FIN,1995,118.69578,32.68,68.605,50.21606648,33.99255715,16.79612188
Finland,FIN,1996,121.09156,34.18944444,81.74694444,51.74238227,31.11111111,17.56531856
Finland,FIN,1997,119.77737,33.63833333,77.42805556,55.54293629,31.35300372,20.3201385
Finland,FIN,1998,125.33651,38.53638889,63.53861111,58.10526316,39.27963849,22.42409972
Finland,FIN,1999,126.33669,38.58,61.56583333,61.10803324,33.35194046,23.71041551
Finland,FIN,2000,126.79026,39.41,58.32722222,59.76454294,38.41839447,22.81177285
Finland,FIN,2001,124.08047,42.76,70.48916667,60.53739612,34.60393408,21.80166205
Finland,FIN,2002,129.3256,42.46,76.59083333,59.26592798,28.23763955,23.67797784
Finland,FIN,2003,133.3961,47,95.5925,60.47091413,25.13290803,24.70166205
Finland,FIN,2004,124.35959,45.28,85.87972222,60.4265928,39.51355662,27.61191136
Finland,FIN,2005,128.9830622,41.43,55.16861111,61.92797784,35.6937799,25.39459834
Finland,FIN,2006,124.1227242,44.28,86.15416667,60.95290859,30.07177033,28.72077562
Finland,FIN,2007,125.7242926,40.96,81.35305556,62.32963989,37.1903243,26.63268698
Finland,FIN,2008,123.8761356,41.88055556,62.04361111,61.08033241,44.94683679,28.00761773
Finland,FIN,2009,117.0012448,37.38,62.48972222,62.6066482,33.42105263,23.65914127
Finland,FIN,2010,122.705287,41.3,78.925,60.63434903,33.87293993,29.59293629
Finland,FIN,2011,112.936881,36.12,64.1175,61.67867036,32.63689527,30.60858726
Finland,FIN,2012,106.319411,31.945,52.50166667,61.11634349,44.30356194,30.52649034
Finland,FIN,2013,104.807511,29.70666667,58.11055556,62.80609418,33.68421053,33.45706371
Finland,FIN,2014,100.3912376,26.55638889,51.95527778,62.73130194,35.19404572,33.74307479
Finland,FIN,2015,101.6745517,22.87861111,44.02916667,61.84487535,44.08293461,35.93393352
Finland,FIN,2016,104.6528163,20.83055556,47.66111111,61.72299169,41.50983519,39.14739319
France,FRA,1965,626.70581,50.04062947,481.1354404,2.77957,123.3712953,0
France,FRA,1966,670.62069,52.78977948,445.8140867,4.22169,137.3907084,1.026315789
France,FRA,1967,770.12697,60.33156935,440.0425863,7.68743,119.4148879,1.592105263
France,FRA,1968,834.82466,72.14731512,423.1608497,9.31563,132.6910847,2.436842105
France,FRA,1969,964.74339,83.83982658,423.6030597,13.04886,139.3212884,2.807894737
France,FRA,1970,1096.38336,95.51708998,403.1711102,15.02894737,149.1617963,3.60591
France,FRA,1971,1195.19184,113.2115744,369.4351542,24.55,128.5703295,3.662690526
France,FRA,1972,1327.25049,133.8702923,328.6125875,38.39736842,128.5038605,3.987356053
France,FRA,1973,1480.13847,157.0161578,325.0417786,38.81842105,125.5164784,4.079174737
France,FRA,1974,1407.31141,163.9384036,329.0066222,38.71052632,147.9744326,4.150155789
France,FRA,1975,1283.69614,182.8472066,288.4420903,48.02105263,158.1787816,3.726012895
France,FRA,1976,1389.22676,196.4279507,339.1309044,41.52105263,127.8016532,3.507631579
France,FRA,1977,1332.58866,205.0614044,326.6252508,47.21315789,200.8499384,3.617319474
France,FRA,1978,1383.51643,218.9734081,340.7844705,80.13684211,179.8942963,3.732600263
France,FRA,1979,1376.32909,246.6848953,370.0985241,105.1578947,174.7872095,3.90529
France,FRA,1980,1278.03233,250.9165569,362.3610838,161.1868421,182.9651305,3.871114474
France,FRA,1981,1151.41652,254.5829167,330.292,277.1736842,189.9872779,3.926717105
France,FRA,1982,1064.19152,245.4957813,337.7352,286.6289474,185.72331,4.019315789
France,FRA,1983,1039.722,260.6932163,305.6364,379.6342105,182.7447758,4.101842105
France,FRA,1984,998.87744,272.5897573,292.2619,503.2473684,172.8687095,4.269210526
France,FRA,1985,980.409,282.3295102,283.6557,589.7368421,164.3508779,4.347763158
France,FRA,1986,1000.6452,283.0127331,234.4608,668.8289474,165.8180137,4.375789474
France,FRA,1987,1007.158,292.1016688,213.4105,698.7368421,187.0725168,4.606842105
France,FRA,1988,1000.18,277.2525965,208.4096,725.0552632,202.9402379,4.666447368
France,FRA,1989,1028.092,284.4583933,226.9013,799.8184211,123.2691947,4.845921053
France,FRA,1990,1039.722,294.0001105,220.8537,825.3973684,143.1432337,5.034925068
France,FRA,1991,1100.72135,328.3817981,235.0423,871.9473684,153.1845916,5.532867379
France,FRA,1992,1098.38372,326.4635529,207.2466,890.6447368,183.0723768,5.620993695
France,FRA,1993,1059.34181,336.8568233,169.3328,968.9157895,172.3486853,5.205487316
France,FRA,1994,1026.08001,323.646946,166.5416,947.3184211,208.9671432,5.693638158
France,FRA,1995,1035.54683,345.0599996,170.4958,992.7131579,194.0336737,6.146721579
France,FRA,1996,1058.28348,377.5729509,181.6606,1045.631579,175.4346558,6.402843421
France,FRA,1997,1066.05232,364.5350045,159.0984,1040.747368,169.3410916,7.077724211
France,FRA,1998,1104.59414,388.6647471,189.2201,1019.971053,164.9312053,7.043646579
France,FRA,1999,1121.69024,401.0884696,169.4491,1037.631579,192.5842253,7.617084026
France,FRA,2000,1104.12894,416.0385618,164.7612912,1092.631579,178.4230347,8.075219079
France,FRA,2001,1110.13002,436.762113,144.1878096,1108.094737,199.8864537,9.134896053
France,FRA,2002,1080.14788,436.0206676,148.6098961,1149.368421,160.9746905,10.03474592
France,FRA,2003,1082.59018,453.5732029,157.9793498,1160.710526,152.3032495,10.83149289
France,FRA,2004,1093.792196,467.0090904,150.3884488,1179.581579,156.1962158,11.54328417
France,FRA,2005,1082.340135,477.5406686,156.1845268,1188.234211,135.4368137,12.75334411
France,FRA,2006,1081.523709,460.9102902,144.3175888,1184.713158,150.3903776,15.89943697
France,FRA,2007,1063.372768,447.4906908,149.4089585,1157.184211,154.674062,22.03475263
France,FRA,2008,1056.440125,463.9779758,140.40899,1156.439474,169.7233381,26.80918947
France,FRA,2009,1018.05531,446.9463518,125.0283034,1078.251842,151.9964172,33.14473684
France,FRA,2010,982.300038,495.5798853,133.8708831,1127.050263,167.7219874,39.97368421
France,FRA,2011,965.5636888,430.2676021,113.6068525,1163.374737,121.056581,51.63421053
France,FRA,2012,933.9028513,444.5276846,128.7003574,1119.490526,156.7402412,64.18947368
